Salary,JobInsecurity,JobSatisfaction,Tenure,EmotionalExhaustion,Domain,OrgLevel,Demographics,SupervisorSatisfaction,CareerAdvancement,WorkLifeBalance,OrgAlignment,LaborMarketCondition,Salary_JS,JS_SupS,Tenure_CA,Exhaustion_WLB,CA_Align,Domain_LMC,leave
58281.45,0.54,5,6.98,0.13,HR,Mid,Mid-Age,2,1,2,3,1,291407.24,10,6.98,0.27,3,HR_1,1
56828.8,0.7,4,6.55,0.12,Finance,Mid,Young/Married,4,0,2,2,0,227315.21,16,0,0.24,0,Finance_0,1
44151.31,0.71,3,2.4,0.32,Accounting,Mid,Young/Single,5,1,2,2,0,132453.93,15,2.4,0.64,2,Accounting_0,1
34674.19,0.57,5,4.08,0.36,HR,Senior,Young/Single,2,1,3,3,0,173370.95,10,4.08,1.07,3,HR_0,1
86563.01,0.5,4,1.2,0.08,HR,Mid,Young/Single,3,1,1,2,0,346252.06,12,1.2,0.08,2,HR_0,1
41870.62,0.48,5,1.99,0.18,HR,Senior,Young/Single,2,0,3,3,1,209353.1,10,0,0.54,0,HR_1,1
77219.29,0.67,3,0.81,0.18,Product Design,Entry,Young/Single,2,0,1,3,1,231657.88,6,0,0.18,0,Product Design_1,1
84735.87,0.5,5,0.58,0.19,Accounting,Senior,Young/Married,5,1,2,3,0,423679.36,25,0.58,0.38,3,Accounting_0,1
58081.06,0.42,1,5.93,0.11,Accounting,Entry,Young/Single,2,1,2,2,1,58081.06,2,5.93,0.21,2,Accounting_1,1
84942.8,0.34,3,1.42,0.35,Finance,Entry,Older,3,1,2,2,1,254828.41,9,1.42,0.69,2,Finance_1,1
48448.98,0.38,4,6.6,0.5,Product Design,Mid,Mid-Age,2,0,3,2,1,193795.93,8,0,1.5,0,Product Design_1,1
66168.89,0.29,3,1.32,0.14,Finance,Mid,Mid-Age,3,1,2,2,1,198506.67,9,1.32,0.27,2,Finance_1,1
86100.23,0.46,4,7.1,0.05,Product Design,Mid,Older,3,1,3,2,1,344400.91,12,7.1,0.14,2,Product Design_1,1
72527.78,0.56,3,5.36,0.42,IT,Senior,Young/Married,5,1,3,3,0,217583.35,15,5.36,1.27,3,IT_0,1
71181.44,0.53,3,2.38,0.34,Product Design,Executive,Older,5,1,1,2,1,213544.33,15,2.38,0.34,2,Product Design_1,1
58421.8,0.37,3,0.47,0.33,Accounting,Entry,Mid-Age,1,1,2,3,0,175265.41,3,0.47,0.66,3,Accounting_0,1
78844.45,0.48,3,2.18,0.16,IT,Mid,Young/Single,3,1,3,3,0,236533.34,9,2.18,0.47,3,IT_0,1
61924.72,0.32,5,5.01,0.46,Accounting,Senior,Young/Single,2,1,1,3,0,309623.58,10,5.01,0.46,3,Accounting_0,1
53373.6,0.49,3,5.46,0.37,Marketing,Entry,Young/Single,5,1,3,3,1,160120.79,15,5.46,1.11,3,Marketing_1,1
64239.15,0.65,3,1.97,0.32,IT,Mid,Young/Single,2,1,2,2,1,192717.46,6,1.97,0.64,2,IT_1,1
62153.06,0.26,1,1.27,0.18,Marketing,Mid,Young/Single,2,1,3,3,0,62153.06,2,1.27,0.55,3,Marketing_0,1
52732.19,0.61,3,2.86,0.24,Marketing,Entry,Young/Married,3,1,3,2,0,158196.56,9,2.86,0.71,2,Marketing_0,1
63084.57,0.51,5,3.12,0.29,HR,Executive,Young/Single,4,1,1,2,0,315422.84,20,3.12,0.29,2,HR_0,1
46229.22,0.44,4,15.51,0.05,IT,Entry,Young/Single,4,1,1,2,1,184916.89,16,15.51,0.05,2,IT_1,1
65595.2,0.58,5,5.05,0.41,Accounting,Executive,Mid-Age,3,0,3,1,0,327976.01,15,0,1.23,0,Accounting_0,1
56953.6,0.67,2,8.12,0.45,IT,Entry,Mid-Age,3,1,2,3,0,113907.19,6,8.12,0.91,3,IT_0,1
54680.05,0.35,3,0.42,0.04,Product Design,Mid,Mid-Age,1,0,1,3,1,164040.16,3,0,0.04,0,Product Design_1,1
71400.6,0.67,4,3.44,0.57,Product Design,Mid,Mid-Age,4,1,3,3,1,285602.39,16,3.44,1.72,3,Product Design_1,1
30625.22,0.31,3,5.55,0.66,HR,Entry,Young/Single,2,1,2,2,1,91875.66,6,5.55,1.32,2,HR_1,1
72407.49,0.64,4,0.7,0.36,Marketing,Senior,Young/Single,5,1,1,2,0,289629.95,20,0.7,0.36,2,Marketing_0,1
49100.52,0.5,4,2.94,0.12,HR,Senior,Young/Single,3,1,3,2,1,196402.07,12,2.94,0.35,2,HR_1,1
43260.19,0.76,1,1.49,0.41,HR,Mid,Young/Single,3,1,2,2,1,43260.19,3,1.49,0.82,2,HR_1,1
47591.58,0.36,4,3.95,0.51,Finance,Entry,Mid-Age,4,1,2,3,1,190366.34,16,3.95,1.02,3,Finance_1,1
40544.53,0.69,4,1.96,0.06,HR,Entry,Young/Single,3,0,2,3,1,162178.14,12,0,0.13,0,HR_1,1
73521.8,0.5,3,7.5,0.39,Accounting,Senior,Older,4,1,2,3,1,220565.41,12,7.5,0.77,3,Accounting_1,1
65293.9,0.45,3,10.44,0.26,Marketing,Mid,Mid-Age,3,1,2,3,0,195881.71,9,10.44,0.53,3,Marketing_0,1
71226.68,0.38,3,3.03,0.05,IT,Mid,Young/Single,3,1,2,2,1,213680.03,9,3.03,0.09,2,IT_1,1
61840.98,0.31,4,3.16,0.26,IT,Entry,Young/Married,4,1,2,3,1,247363.92,16,3.16,0.52,3,IT_1,1
53007.61,0.61,2,2.65,0.23,Finance,Executive,Older,3,1,1,3,1,106015.21,6,2.65,0.23,3,Finance_1,1
93932.35,0.44,4,2.72,0.2,Accounting,Senior,Older,4,1,1,2,0,375729.38,16,2.72,0.2,2,Accounting_0,1
55324.62,0.69,5,1.56,0.6,Product Design,Entry,Young/Married,3,1,2,2,1,276623.1,15,1.56,1.2,2,Product Design_1,1
46552.06,0.57,2,3.58,0.29,Finance,Senior,Young/Married,3,1,2,2,0,93104.13,6,3.58,0.58,2,Finance_0,1
52700.04,0.76,3,4.33,0.35,IT,Entry,Young/Single,3,1,3,3,1,158100.12,9,4.33,1.04,3,IT_1,1
76922.2,0.59,5,3.9,0.16,Finance,Entry,Young/Married,2,0,3,3,1,384610.99,10,0,0.49,0,Finance_1,1
68779.29,0.3,3,3.77,0.52,IT,Entry,Young/Married,4,0,3,2,1,206337.87,12,0,1.55,0,IT_1,1
34736.46,0.51,3,5.35,0.44,Accounting,Senior,Mid-Age,4,1,2,2,1,104209.38,12,5.35,0.89,2,Accounting_1,1
105437.07,0.96,4,5.06,0.27,IT,Entry,Young/Single,2,1,1,3,1,421748.29,8,5.06,0.27,3,IT_1,1
73655.05,0.59,5,4.46,0.25,IT,Senior,Young/Single,3,1,3,1,1,368275.24,15,4.46,0.75,1,IT_1,1
71699,0.31,2,10.59,0.43,HR,Entry,Mid-Age,4,1,1,3,0,143398.01,8,10.59,0.43,3,HR_0,1
70321.77,0.59,3,4.67,0.15,HR,Senior,Young/Single,3,1,2,3,0,210965.3,9,4.67,0.3,3,HR_0,1
78221.44,0.62,3,0.68,0.08,Product Design,Mid,Young/Single,3,1,2,3,0,234664.32,9,0.68,0.16,3,Product Design_0,1
51818.83,0.42,3,0.56,0.51,Finance,Mid,Young/Single,4,1,2,3,1,155456.49,12,0.56,1.03,3,Finance_1,1
112557.93,0.6,4,5.69,0.54,IT,Senior,Young/Single,5,1,3,2,1,450231.73,20,5.69,1.63,2,IT_1,1
49692.48,0.62,5,0.45,0.32,Product Design,Entry,Young/Married,4,0,1,2,0,248462.38,20,0,0.32,0,Product Design_0,1
68761.01,0.45,4,1.13,0.22,Product Design,Senior,Young/Single,5,1,3,3,0,275044.03,20,1.13,0.66,3,Product Design_0,1
70868.69,0.47,4,3.35,0.3,Product Design,Mid,Young/Single,4,1,3,3,1,283474.75,16,3.35,0.9,3,Product Design_1,1
96863.59,0.74,4,6.8,0.07,IT,Senior,Mid-Age,3,1,2,2,1,387454.37,12,6.8,0.14,2,IT_1,1
55838.58,0.49,3,3.13,0.22,Accounting,Senior,Young/Married,2,1,2,3,0,167515.73,6,3.13,0.43,3,Accounting_0,1
62569.43,0.54,3,6.32,0.27,Product Design,Mid,Mid-Age,4,0,2,2,1,187708.3,12,0,0.53,0,Product Design_1,1
50991.93,0.54,4,4.49,0.25,Finance,Entry,Mid-Age,3,0,3,3,1,203967.7,12,0,0.75,0,Finance_1,1
27248.38,0.44,4,1.92,0.27,Finance,Mid,Mid-Age,4,1,3,2,1,108993.53,16,1.92,0.82,2,Finance_1,1
40607.96,0.59,3,3.09,0.31,Marketing,Senior,Young/Married,4,0,2,3,0,121823.88,12,0,0.62,0,Marketing_0,1
126359.34,0.48,3,3.51,0.1,Marketing,Entry,Young/Single,3,1,2,1,0,379078.03,9,3.51,0.2,1,Marketing_0,1
88082.36,0.45,4,1.85,0.26,Marketing,Mid,Young/Single,3,0,3,3,1,352329.45,12,0,0.77,0,Marketing_1,1
57940.54,0.34,5,7.37,0.32,Product Design,Entry,Older,4,1,2,3,1,289702.68,20,7.37,0.65,3,Product Design_1,1
81149.23,0.62,2,4.43,0.32,HR,Entry,Mid-Age,3,1,2,1,0,162298.45,6,4.43,0.63,1,HR_0,1
63394.83,0.52,5,21.65,0.3,Marketing,Mid,Young/Married,3,1,3,2,0,316974.15,15,21.65,0.91,2,Marketing_0,1
53575.62,0.18,4,2.51,0.39,Marketing,Senior,Older,2,0,2,3,0,214302.47,8,0,0.78,0,Marketing_0,1
61984.42,0.56,5,1.48,0.11,IT,Mid,Older,4,0,3,1,0,309922.1,20,0,0.33,0,IT_0,1
50708.1,0.31,4,0.81,0.52,Marketing,Entry,Young/Married,2,1,2,3,0,202832.4,8,0.81,1.04,3,Marketing_0,1
76861.7,0.49,4,1.15,0.3,IT,Senior,Young/Single,3,0,1,1,1,307446.81,12,0,0.3,0,IT_1,1
39539.85,0.28,4,13.97,0.18,Finance,Mid,Older,3,1,2,1,0,158159.4,12,13.97,0.37,1,Finance_0,1
53713.92,0.28,5,6.11,0.38,Product Design,Senior,Young/Married,4,1,3,2,1,268569.59,20,6.11,1.15,2,Product Design_1,1
65694.76,0.71,1,1.72,0.15,HR,Senior,Older,4,1,2,2,1,65694.76,4,1.72,0.29,2,HR_1,1
78242.06,0.34,3,9.58,0.51,IT,Mid,Young/Single,4,1,1,3,1,234726.19,12,9.58,0.51,3,IT_1,1
83006.93,0.39,1,1.34,0.3,Product Design,Entry,Mid-Age,2,1,1,2,1,83006.93,2,1.34,0.3,2,Product Design_1,1
45435.63,0.26,3,1.95,0.35,IT,Entry,Mid-Age,3,1,2,1,0,136306.9,9,1.95,0.71,1,IT_0,1
60183.09,0.55,3,3.49,0.16,IT,Mid,Young/Single,3,0,1,2,0,180549.27,9,0,0.16,0,IT_0,1
49716.68,0.34,5,5.19,0.18,IT,Mid,Young/Single,5,1,2,3,1,248583.39,25,5.19,0.35,3,IT_1,1
79761.03,0.45,3,5.93,0.28,Accounting,Entry,Mid-Age,4,0,3,3,0,239283.08,12,0,0.85,0,Accounting_0,1
44061.8,0.68,3,2.74,0.29,IT,Entry,Mid-Age,1,1,2,3,0,132185.39,3,2.74,0.58,3,IT_0,1
50619.19,0.43,2,3.18,0.12,Accounting,Senior,Young/Married,3,1,1,2,0,101238.37,6,3.18,0.12,2,Accounting_0,1
90469.95,0.41,5,0.74,0.6,Finance,Entry,Young/Single,3,1,2,3,0,452349.76,15,0.74,1.2,3,Finance_0,1
37894.08,0.66,4,4.11,0.13,HR,Mid,Young/Married,4,1,2,3,0,151576.33,16,4.11,0.25,3,HR_0,1
66044.23,0.61,4,11.73,0.56,IT,Entry,Older,4,0,2,1,0,264176.93,16,0,1.12,0,IT_0,1
58747.04,0.46,4,2,0.51,Finance,Entry,Older,1,1,2,3,0,234988.14,4,2,1.02,3,Finance_0,1
41173.3,0.59,4,2.18,0.23,Finance,Entry,Young/Single,2,1,2,2,1,164693.22,8,2.18,0.46,2,Finance_1,1
44223.12,0.46,3,3.98,0.1,Marketing,Mid,Young/Single,4,1,2,2,1,132669.36,12,3.98,0.2,2,Marketing_1,1
52810.98,0.47,3,3.83,0.25,Finance,Mid,Young/Single,3,1,1,1,0,158432.93,9,3.83,0.25,1,Finance_0,1
85704.97,0.71,3,7.9,0.35,HR,Senior,Young/Single,3,1,1,2,1,257114.91,9,7.9,0.35,2,HR_1,1
64095.86,0.24,3,2.24,0.16,IT,Senior,Young/Single,2,1,1,2,0,192287.58,6,2.24,0.16,2,IT_0,1
42579.84,0.64,3,1,0.56,Marketing,Senior,Young/Single,3,0,3,2,1,127739.53,9,0,1.69,0,Marketing_1,1
74565.72,0.25,2,3.77,0.53,HR,Senior,Older,4,0,2,2,0,149131.44,8,0,1.07,0,HR_0,1
73629.68,0.48,2,10.03,0.33,Accounting,Mid,Young/Single,5,1,1,2,1,147259.35,10,10.03,0.33,2,Accounting_1,1
57355.95,0.28,4,5.86,0.57,HR,Entry,Older,5,1,2,3,1,229423.81,20,5.86,1.14,3,HR_1,1
53239.29,0.36,4,3.6,0.33,Marketing,Entry,Young/Single,4,1,1,2,0,212957.16,16,3.6,0.33,2,Marketing_0,1
93495.77,0.35,3,2.27,0.29,HR,Entry,Mid-Age,5,1,3,3,1,280487.31,15,2.27,0.88,3,HR_1,1
45772.09,0.41,3,6.42,0.5,Marketing,Mid,Young/Single,3,1,2,2,1,137316.27,9,6.42,1,2,Marketing_1,1
54103.51,0.79,3,4.78,0.35,Finance,Mid,Young/Married,3,1,1,2,1,162310.53,9,4.78,0.35,2,Finance_1,1
61608.05,0.74,5,8.93,0.06,Finance,Entry,Young/Single,2,1,1,1,0,308040.26,10,8.93,0.06,1,Finance_0,1
43955.12,0.45,5,4.27,0.04,IT,Senior,Young/Single,5,1,1,2,0,219775.58,25,4.27,0.04,2,IT_0,1
44718.66,0.79,5,1.36,0.29,IT,Mid,Older,3,1,1,2,0,223593.31,15,1.36,0.29,2,IT_0,1
57323.08,0.82,3,0.83,0.4,IT,Senior,Mid-Age,5,0,2,3,0,171969.23,15,0,0.81,0,IT_0,1
93493.07,0.26,4,9.41,0.3,IT,Mid,Young/Single,5,0,2,3,0,373972.28,20,0,0.6,0,IT_0,1
28610.05,0.52,3,3.98,0.25,IT,Senior,Young/Single,1,0,1,2,0,85830.15,3,0,0.25,0,IT_0,1
46624.08,0.68,1,1.58,0.1,Finance,Senior,Mid-Age,5,1,1,1,1,46624.08,5,1.58,0.1,1,Finance_1,1
79577.24,0.25,5,3.35,0.09,IT,Senior,Young/Single,4,1,3,1,0,397886.22,20,3.35,0.28,1,IT_0,1
79906.69,0.64,5,9.92,0.3,Accounting,Entry,Young/Married,3,0,1,2,1,399533.45,15,0,0.3,0,Accounting_1,1
44337.5,0.55,4,7.49,0.22,Marketing,Entry,Older,2,1,3,2,0,177350.02,8,7.49,0.66,2,Marketing_0,1
69272.17,0.4,4,3.98,0.21,Finance,Entry,Young/Single,4,0,3,2,0,277088.69,16,0,0.64,0,Finance_0,1
65025.59,0.49,3,8.14,0.22,IT,Mid,Young/Single,2,1,3,1,1,195076.76,6,8.14,0.65,1,IT_1,1
38270.69,0.39,4,1.3,0.33,Accounting,Mid,Young/Single,3,1,3,3,0,153082.75,12,1.3,0.99,3,Accounting_0,1
68750.69,0.77,3,2.51,0.27,Product Design,Entry,Young/Married,5,1,1,2,1,206252.06,15,2.51,0.27,2,Product Design_1,1
84614.17,0.61,2,1.91,0.13,HR,Mid,Young/Married,3,1,3,3,0,169228.34,6,1.91,0.4,3,HR_0,1
42466.62,0.59,3,4.5,0.26,HR,Entry,Young/Single,4,1,2,2,0,127399.87,12,4.5,0.52,2,HR_0,1
48692.51,0.33,3,2.63,0.4,Finance,Entry,Mid-Age,2,1,2,2,1,146077.52,6,2.63,0.8,2,Finance_1,1
102846.33,0.56,4,1.82,0.14,Marketing,Mid,Mid-Age,1,1,1,2,1,411385.33,4,1.82,0.14,2,Marketing_1,1
82434.17,0.25,5,3.81,0.4,Product Design,Senior,Older,1,1,2,3,1,412170.84,5,3.81,0.8,3,Product Design_1,1
71548.14,0.44,1,3.24,0.36,HR,Mid,Mid-Age,3,1,3,3,1,71548.14,3,3.24,1.09,3,HR_1,1
58715.15,0.65,5,6.95,0.29,IT,Senior,Older,4,1,1,2,0,293575.74,20,6.95,0.29,2,IT_0,1
51331.37,0.32,5,3.69,0.45,Accounting,Entry,Older,1,1,3,3,1,256656.86,5,3.69,1.34,3,Accounting_1,1
72476.11,0.48,2,3.35,0.26,Finance,Mid,Young/Single,3,0,2,2,0,144952.21,6,0,0.52,0,Finance_0,1
59075.61,0.69,4,5.93,0.66,IT,Senior,Young/Single,1,0,1,2,0,236302.44,4,0,0.66,0,IT_0,1
53423.23,0.79,4,10.25,0.27,Accounting,Mid,Young/Single,3,0,3,3,1,213692.9,12,0,0.82,0,Accounting_1,1
68686.85,0.35,3,5.07,0.25,Product Design,Mid,Mid-Age,4,1,2,3,1,206060.54,12,5.07,0.5,3,Product Design_1,1
83020.9,0.58,4,4.95,0.14,Product Design,Mid,Young/Single,3,1,2,2,1,332083.6,12,4.95,0.28,2,Product Design_1,1
29763.23,0.48,2,2.46,0.25,Product Design,Senior,Mid-Age,3,1,3,2,0,59526.45,6,2.46,0.75,2,Product Design_0,1
29911.03,0.71,5,5.6,0.49,Finance,Senior,Young/Single,2,1,3,2,0,149555.15,10,5.6,1.46,2,Finance_0,1
51664.43,0.75,4,5.24,0.34,IT,Mid,Young/Single,4,0,2,2,1,206657.72,16,0,0.67,0,IT_1,1
69953.38,0.29,3,3.58,0.46,Finance,Senior,Older,2,1,2,2,0,209860.14,6,3.58,0.92,2,Finance_0,1
47905.78,0.4,3,5.97,0.3,Accounting,Mid,Young/Married,3,1,2,2,1,143717.35,9,5.97,0.61,2,Accounting_1,1
97830.19,0.62,4,1.28,0.7,Marketing,Entry,Older,3,1,2,3,1,391320.74,12,1.28,1.39,3,Marketing_1,1
64890.32,0.78,3,1.39,0.05,Finance,Senior,Mid-Age,1,0,3,3,0,194670.95,3,0,0.15,0,Finance_0,1
44175.67,0.48,3,5.32,0.13,Accounting,Senior,Young/Single,1,1,2,3,0,132527,3,5.32,0.26,3,Accounting_0,1
64220.1,0.26,4,0.62,0.05,Product Design,Mid,Mid-Age,3,1,3,1,1,256880.4,12,0.62,0.16,1,Product Design_1,1
62529.79,0.84,2,2.57,0.43,Marketing,Entry,Young/Single,5,1,2,2,0,125059.59,10,2.57,0.85,2,Marketing_0,1
44363.69,0.47,3,5.12,0.32,Marketing,Mid,Young/Married,1,0,2,3,1,133091.06,3,0,0.65,0,Marketing_1,1
67276.64,0.69,2,2.7,0.23,IT,Mid,Older,2,1,1,3,1,134553.29,4,2.7,0.23,3,IT_1,1
108043.33,0.61,3,1.79,0.51,Finance,Senior,Young/Single,2,1,2,3,1,324129.98,6,1.79,1.03,3,Finance_1,1
57770.31,0.29,3,3.93,0.22,Finance,Mid,Mid-Age,4,1,3,3,1,173310.92,12,3.93,0.66,3,Finance_1,1
51971.38,0.36,3,10.18,0.39,Marketing,Mid,Young/Single,2,1,3,2,1,155914.13,6,10.18,1.18,2,Marketing_1,1
60170.51,0.76,4,6.84,0.61,HR,Entry,Young/Single,3,1,1,1,1,240682.02,12,6.84,0.61,1,HR_1,1
65131.76,0.52,4,1,0.16,HR,Mid,Mid-Age,2,1,3,3,1,260527.05,8,1,0.47,3,HR_1,1
67914.22,0.57,3,2.91,0.12,Finance,Mid,Young/Single,4,1,1,1,1,203742.67,12,2.91,0.12,1,Finance_1,1
46977.8,0.35,4,4.87,0.23,Product Design,Mid,Young/Single,3,1,2,1,1,187911.2,12,4.87,0.47,1,Product Design_1,1
48964.3,0.81,5,3.78,0.22,Marketing,Mid,Young/Single,3,1,2,3,1,244821.5,15,3.78,0.43,3,Marketing_1,1
73747.56,0.42,2,3.81,0.26,HR,Mid,Young/Single,2,1,3,1,0,147495.13,4,3.81,0.78,1,HR_0,1
71130.04,0.46,2,7.52,0.36,Accounting,Mid,Older,4,1,1,2,1,142260.07,8,7.52,0.36,2,Accounting_1,1
60315.28,0.34,3,5.96,0.63,Product Design,Entry,Young/Single,5,0,1,3,1,180945.84,15,0,0.63,0,Product Design_1,1
27833.54,0.6,3,2.1,0.23,Product Design,Entry,Young/Single,2,0,3,3,0,83500.61,6,0,0.69,0,Product Design_0,1
78583.47,0.36,2,1.1,0.29,Finance,Senior,Mid-Age,3,0,3,2,1,157166.93,6,0,0.88,0,Finance_1,1
58091.99,0.25,4,4.29,0.3,IT,Senior,Young/Single,4,1,2,2,1,232367.95,16,4.29,0.6,2,IT_1,1
41706.99,0.48,4,0.44,0.62,Finance,Senior,Mid-Age,3,1,2,3,0,166827.97,12,0.44,1.23,3,Finance_0,1
62166.61,0.16,5,5.14,0.14,Product Design,Entry,Young/Single,3,1,2,2,0,310833.05,15,5.14,0.28,2,Product Design_0,1
62998.55,0.47,3,4.7,0.17,HR,Mid,Mid-Age,4,0,2,3,0,188995.64,12,0,0.33,0,HR_0,1
140182.55,0.52,4,1.86,0.2,IT,Mid,Older,3,0,2,3,1,560730.19,12,0,0.39,0,IT_1,1
48316.81,0.79,3,4.18,0.3,IT,Mid,Young/Married,3,1,2,3,1,144950.43,9,4.18,0.6,3,IT_1,1
90930.58,0.55,4,10.46,0.59,Accounting,Entry,Young/Married,2,0,1,2,1,363722.32,8,0,0.59,0,Accounting_1,1
48776.25,0.34,3,3.26,0.33,Product Design,Senior,Mid-Age,4,0,2,2,0,146328.76,12,0,0.66,0,Product Design_0,1
55828.23,0.72,3,2.32,0.27,Finance,Mid,Young/Married,3,1,2,3,0,167484.69,9,2.32,0.54,3,Finance_0,1
50135.79,0.38,3,1.06,0.42,Finance,Mid,Young/Married,2,1,2,3,1,150407.37,6,1.06,0.84,3,Finance_1,1
52201.65,0.49,3,4.07,0.45,Accounting,Mid,Mid-Age,4,1,2,2,1,156604.95,12,4.07,0.9,2,Accounting_1,1
69480.45,0.65,4,0.69,0.45,Accounting,Entry,Young/Married,3,1,3,3,1,277921.78,12,0.69,1.34,3,Accounting_1,1
46724.23,0.51,4,7.2,0.6,IT,Entry,Older,4,1,2,1,0,186896.92,16,7.2,1.2,1,IT_0,1
66624.75,0.55,3,1.41,0.3,IT,Mid,Young/Married,3,1,3,3,1,199874.25,9,1.41,0.89,3,IT_1,1
46567.13,0.64,5,4.55,0.5,Product Design,Entry,Young/Single,3,0,2,2,1,232835.64,15,0,1,0,Product Design_1,1
68578.03,0.51,3,1.64,0.33,Finance,Executive,Older,2,1,3,3,1,205734.09,6,1.64,0.98,3,Finance_1,1
63828.7,0.23,2,1.06,0.48,IT,Senior,Older,3,1,2,3,0,127657.4,6,1.06,0.96,3,IT_0,1
54654.72,0.7,1,5.24,0.17,Product Design,Senior,Young/Single,3,1,2,3,0,54654.72,3,5.24,0.34,3,Product Design_0,1
59102.04,0.53,4,1.78,0.33,IT,Entry,Young/Married,2,1,3,3,1,236408.17,8,1.78,0.98,3,IT_1,1
104302.65,0.4,3,6.53,0.06,HR,Mid,Older,3,1,1,2,0,312907.94,9,6.53,0.06,2,HR_0,1
82804.8,0.39,3,2.52,0.14,IT,Entry,Young/Married,1,1,3,3,0,248414.4,3,2.52,0.43,3,IT_0,1
54290.68,0.66,4,2.46,0.3,Product Design,Mid,Young/Single,3,0,2,3,0,217162.71,12,0,0.61,0,Product Design_0,1
85969.72,0.27,4,1.2,0.14,IT,Mid,Older,5,0,3,2,1,343878.9,20,0,0.41,0,IT_1,1
70911.76,0.59,3,1.57,0.41,Finance,Mid,Young/Single,4,1,2,3,1,212735.29,12,1.57,0.81,3,Finance_1,1
57665.96,0.36,3,3.97,0.2,IT,Entry,Young/Single,3,1,3,1,1,172997.89,9,3.97,0.6,1,IT_1,1
54642.86,0.37,4,3.21,0.16,HR,Entry,Mid-Age,2,1,3,2,0,218571.46,8,3.21,0.49,2,HR_0,1
35784.16,0.4,1,3.06,0.42,Finance,Entry,Mid-Age,5,0,3,2,1,35784.16,5,0,1.25,0,Finance_1,1
61481.7,0.46,5,5.72,0.31,Product Design,Mid,Mid-Age,4,1,2,1,0,307408.5,20,5.72,0.61,1,Product Design_0,1
56724.14,0.74,3,4.9,0.57,Marketing,Senior,Young/Single,3,1,2,3,1,170172.43,9,4.9,1.14,3,Marketing_1,1
64663.19,0.63,4,1.74,0.24,Finance,Entry,Young/Married,3,0,2,3,0,258652.75,12,0,0.49,0,Finance_0,1
85643.72,0.39,3,2.38,0.25,Finance,Senior,Young/Single,2,0,2,3,1,256931.15,6,0,0.49,0,Finance_1,1
41502.8,0.55,5,5.13,0.35,Product Design,Mid,Young/Single,2,1,3,1,1,207514.02,10,5.13,1.04,1,Product Design_1,1
99163.24,0.26,4,1.81,0.24,IT,Senior,Young/Single,4,1,3,2,1,396652.95,16,1.81,0.73,2,IT_1,1
34508.68,0.41,3,1.28,0.3,Finance,Mid,Mid-Age,5,1,2,3,1,103526.03,15,1.28,0.61,3,Finance_1,1
51963.91,0.86,3,1.23,0.18,HR,Entry,Older,4,1,3,2,1,155891.74,12,1.23,0.55,2,HR_1,1
47069.61,0.4,3,4.3,0.09,Finance,Executive,Young/Single,3,0,2,1,0,141208.83,9,0,0.19,0,Finance_0,1
39088.86,0.46,3,7.67,0.07,Finance,Mid,Young/Single,4,0,2,2,0,117266.59,12,0,0.13,0,Finance_0,1
73070.34,0.25,3,0.57,0.51,Accounting,Senior,Older,3,1,2,2,0,219211.02,9,0.57,1.02,2,Accounting_0,1
61317.83,0.53,3,7.03,0.59,Accounting,Senior,Young/Single,3,1,2,3,1,183953.5,9,7.03,1.18,3,Accounting_1,1
63288.2,0.67,4,4.2,0.02,HR,Entry,Older,3,0,2,1,0,253152.79,12,0,0.04,0,HR_0,1
40042.31,0.64,3,12.65,0.41,Accounting,Mid,Young/Single,4,1,1,3,0,120126.93,12,12.65,0.41,3,Accounting_0,1
58112.39,0.5,3,3.5,0.32,HR,Mid,Older,4,1,2,3,1,174337.16,12,3.5,0.65,3,HR_1,1
57299.73,0.35,4,3.03,0.22,HR,Entry,Older,4,1,2,2,1,229198.92,16,3.03,0.44,2,HR_1,1
67517.77,0.49,4,1.32,0.46,Accounting,Entry,Mid-Age,4,0,2,2,0,270071.06,16,0,0.93,0,Accounting_0,1
63402.72,0.56,3,11.24,0.22,Accounting,Senior,Young/Single,3,0,3,3,1,190208.15,9,0,0.65,0,Accounting_1,1
52904.37,0.17,3,2.9,0.3,Accounting,Senior,Mid-Age,2,1,3,2,1,158713.12,6,2.9,0.89,2,Accounting_1,1
60629.3,0.57,3,2.12,0.18,Product Design,Mid,Older,3,1,2,1,1,181887.9,9,2.12,0.36,1,Product Design_1,1
46906.65,0.42,3,2.86,0.13,IT,Mid,Young/Married,5,1,3,2,0,140719.95,15,2.86,0.39,2,IT_0,1
47210.35,0.67,3,7.25,0.35,Product Design,Mid,Young/Single,3,1,1,2,1,141631.06,9,7.25,0.35,2,Product Design_1,1
71244.6,0.51,4,1.52,0.04,Accounting,Senior,Mid-Age,4,1,2,2,1,284978.4,16,1.52,0.08,2,Accounting_1,1
102255.1,0.6,2,3.3,0.21,Product Design,Entry,Young/Single,1,1,1,3,0,204510.21,2,3.3,0.21,3,Product Design_0,1
77718.07,0.33,1,4.72,0.15,IT,Entry,Mid-Age,3,1,2,2,0,77718.07,3,4.72,0.3,2,IT_0,1
61565.19,0.76,4,3.67,0.27,IT,Mid,Young/Single,3,1,3,3,0,246260.75,12,3.67,0.8,3,IT_0,1
66443.57,0.6,2,0.13,0.22,Accounting,Senior,Young/Single,2,1,3,3,0,132887.15,4,0.13,0.65,3,Accounting_0,1
89479.93,0.44,2,0.82,0.05,Marketing,Mid,Young/Single,5,1,1,2,1,178959.86,10,0.82,0.05,2,Marketing_1,1
